"sector27","year","hours","informal_emp_per","edu_yrs","LSH_VA","VA_per_worker","raw_APG","hours_adj","LSH_adj","Hcap_adj","correct_APG"
"education",2008,2042.54980291629,26.0540899549212,13.440536907741,0.723621273271048,130815.874853706,2.39228977081264,1.73938398067481,0.758625667908413,1.96741715626933,0.921497858338962
"education",2009,2072.01626483817,25.5600798470634,13.5233242852347,0.706414215485816,145516.652437025,2.63181982471803,1.77118769323395,0.775584205502648,1.96035136855172,0.977301784186214
"education",2010,2101.48272676006,25.0660697392055,13.6061116627285,0.709318718652241,170201.735066014,2.77471377244543,1.80323424680986,0.775372149851993,1.95331095692477,1.01597836295028
"education",2011,2130.94918868194,24.5720596313477,13.6888990402222,0.718373140474186,188621.234918077,2.83513664607085,1.835526433424,0.767083262324797,1.94629583025266,1.03457503317455
"education",2012,2130.94918868194,23.427842276437,13.7514584405082,0.710751320220927,191655.009073701,2.78114459220052,1.835526433424,0.770403310758373,1.93610874217166,1.0158159762548
"education",2013,2130.94918868194,22.2836249215263,13.8140178407942,0.707084752106692,195378.58929783,2.6308441284601,1.835526433424,0.774913863456428,1.92597497422933,0.960351909892801
"education",2014,2130.94918868194,21.1394075666156,13.8765772410802,0.698456793453068,201035.301557555,2.65851860887351,1.835526433424,0.790928256942867,1.91589424734326,0.955807505415038
"education",2015,2130.94918868194,19.9951902117048,13.9391366413661,0.70117057650361,209456.155834137,2.69777681743121,1.835526433424,0.792927999675053,1.90586628389175,0.972566249170756
"education",2016,2130.94918868194,18.8509728567941,14.0016960416521,0.697119674907124,221288.590322956,2.6170741891187,1.835526433424,0.796668065912107,1.89589080770625,0.943984060588122
"education",2017,2130.94918868194,17.7067555018834,14.0642554419381,0.698211333273487,237205.272170544,2.58137766689923,1.835526433424,0.805169457928758,1.88596754406366,0.926124552498506
"education",2018,2130.94918868194,16.5625381469727,14.1268148422241,0.706347365679443,244850.589023586,2.64274118368914,1.835526433424,0.79586195693527,1.87609621967882,0.964275507152546
"education",2019,2130.94918868194,17.2600269317627,14.1482818126678,0.696422967451643,257775.120133176,2.97150833417248,1.835526433424,0.805247835217858,1.87626101530738,1.07150323997827
"education",2020,2130.94918868194,17.9575157165527,14.1697487831116,0.720542830565086,260205.924894382,3.11549793255948,1.835526433424,0.776076502060631,1.87642582541153,1.16554994591761
"education",2021,2130.94918868194,18.6550045013428,14.1912157535553,0.701096676957188,299479.73322275,3.42564590388781,1.835526433424,0.801920211492447,1.87659064999253,1.24016970669183
"education",2022,2130.94918868194,19.3524932861328,14.212682723999,0.693783737196386,315486.56167841,3.51313784026321,1.835526433424,0.81388217937178,1.87675548905166,1.25304108998032
"elec_equip_manuf",1999,2138.48288862521,32.3763961791992,8.03271675109863,0.446708702708959,138451.908543437,3.12176946081091,1.79389084075274,1.25387866747629,1.47189622842009,0.942914054552787
"elec_equip_manuf",2000,2138.48288862521,36.392919921875,8.33825092315674,0.471108883325282,165432.484593051,3.77146260334123,1.79389084075274,1.17857391266367,1.48851329390406,1.19840676431669
"elec_equip_manuf",2001,2138.48288862521,40.4094436645508,8.64378509521484,0.423687515281932,178554.679185134,3.89638239790492,1.79389084075274,1.3039243203494,1.50531795879889,1.10658538909055
"elec_equip_manuf",2002,2138.48288862521,44.4259674072265,8.94931926727295,0.480211548800006,161911.673974625,3.83922243764939,1.79389084075274,1.14186317112165,1.52231234101998,1.23120233019663
"elec_equip_manuf",2003,2138.48288862521,48.4424911499023,9.25485343933105,0.400948340459569,190608.607859093,4.20684203768876,1.79389084075274,1.37515026032178,1.53949858239308,1.1077219049736
"elec_equip_manuf",2004,2138.48288862521,52.4590148925781,9.56038761138916,0.363937072999035,233022.693016716,5.21136807640535,1.79389084075274,1.49847483484113,1.55687884892421,1.24523541412336
"elec_equip_manuf",2005,2063.60670677758,48.5445085253034,9.88250092097691,0.299746119816953,311210.824061365,6.55998978503647,1.73756523736349,1.83209454853303,1.57749481250578,1.30630991024002
"elec_equip_manuf",2006,1988.73052492995,44.6300021580287,10.2046142305647,0.281971073781816,314686.996622247,6.3099004909212,1.68081602222895,1.95203870769953,1.59838376968265,1.20318620759746
"elec_equip_manuf",2007,1913.85434308232,40.715495790754,10.5267275401524,0.296754659764289,302362.695744411,5.62894365853659,1.62363839848315,1.85562847113358,1.61954933539633,1.15359237954616
"elec_equip_manuf",2008,1838.9781612347,36.8009894234794,10.8488408497402,0.307229336340635,350453.871407532,6.40891033024481,1.56602749656115,1.78680095555503,1.64099517245691,1.39572974021359
"elec_equip_manuf",2009,1764.10197938707,32.8864830562047,11.1709541593279,0.310710035802587,361765.390370014,6.54290289343139,1.50797837281652,1.76332800663525,1.66272499217685,1.47986408961764
"elec_equip_manuf",2010,1689.22579753944,28.97197668893,11.4930674689157,0.314878974870418,360498.462075074,5.87702614945224,1.44948600810727,1.74665831543051,1.68474255501328,1.3778504866528
"elec_equip_manuf",2011,1614.34961569181,25.0574703216553,11.8151807785034,0.316538447398809,328272.497946253,4.93421320896804,1.39054530634915,1.74086913197996,1.70705167121874,1.19404302568084
"elec_equip_manuf",2012,1614.34961569181,24.6369492667062,11.7406682968139,0.368472482165016,318779.072913957,4.62586758898859,1.39054530634915,1.486040876124,1.68190124283078,1.33099617302446
"elec_equip_manuf",2013,1614.34961569181,24.2164282117571,11.6661558151245,0.384717101845936,334238.914029011,4.50064916343354,1.39054530634915,1.42424075877332,1.65712136212968,1.37136256594411
"elec_equip_manuf",2014,1614.34961569181,23.795907156808,11.591643333435,0.460572360871247,286122.785084554,3.78372724927731,1.39054530634915,1.19944065499443,1.63270656974168,1.38946551883664
"elec_equip_manuf",2015,1614.34961569181,23.375386101859,11.5171308517456,0.393867396836318,316850.88632967,4.08101147621368,1.39054530634915,1.41158620166031,1.6086514867274,1.29244866840276
"elec_equip_manuf",2016,1614.34961569181,22.9548650469099,11.4426183700561,0.374383059374132,317547.26035363,3.75547938411097,1.39054530634915,1.48343513204355,1.58495081339674,1.14867161564566
"elec_equip_manuf",2017,1614.34961569181,22.5343439919608,11.3681058883667,0.381674117146334,382643.944219421,4.16410867660683,1.39054530634915,1.47292786038198,1.56159932814129,1.30192456519051
"elec_equip_manuf",2018,1614.34961569181,22.1138229370117,11.2935934066772,0.410764875628898,377911.640771777,4.07890649087597,1.39054530634915,1.36855663684737,1.53859188628392,1.39306824545063
"elec_equip_manuf",2019,1614.34961569181,20.5871658325195,11.3979616165161,0.439175364015247,332683.908112018,3.83502102564903,1.39054530634915,1.27692291709915,1.54768236126969,1.39552008497559
"elec_equip_manuf",2020,1614.34961569181,19.0605087280274,11.502329826355,0.408633712283146,362060.163196416,4.3350192366236,1.39054530634915,1.36845380770333,1.55682654558293,1.46330721852965
